condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency,selected_model,parallel_pred_log_time,parallel_pred_time,parallel_residual_log_time,parallel_residual_time
batch_large,3,A07_reverse,108544.0,0.7,2,token_accuracy,0.8232421875,0.13671875,0.13671875,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.0142969842826973,2.0,0.031814849645611,1,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.2477066532784225,learnability_only,11.96747539057729,157545.41473718337,-0.3725552780544348,-49001.41473718337
batch_large,3,C00_reverse_then_substitute_06_04,116224.0,0.7,2,token_accuracy,0.8134765625,0.115234375,0.115234375,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,3,C01_substitute_then_reverse_03_04,108544.0,0.7,2,token_accuracy,0.82421875,0.138671875,0.138671875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,3,C02_copy_then_substitute_00_07,116224.0,0.7,2,token_accuracy,0.8141276240348816,0.126953125,0.126953125,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,3,C03_reverse_then_substitute_06_01,116224.0,0.7,2,token_accuracy,0.8180338740348816,0.125,0.125,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,3,C04_substitute_then_reverse_07_01,22016.0,0.7,2,token_accuracy,0.9671224355697632,0.8046875,0.8046875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.545062072416128,-740692.2939199109
batch_large,3,C05_copy_then_substitute_06_07,108544.0,0.7,2,token_accuracy,0.8219401240348816,0.130859375,0.130859375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,3,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.6728515625,0.0,0.0,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,3,C07_substitute_then_reverse_04_03,108544.0,0.7,2,token_accuracy,0.818359375,0.1171875,0.1171875,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,108544.0,False,11.594920112522855,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-1.9497121211064457,-654164.2939199109
batch_large,3,K00_shortcut_for_A00_copy,22016.0,0.7,2,token_accuracy,0.9622396230697632,0.779296875,0.779296875,token_accuracy,0.7,1.0,K00_shortcut_for_A00_copy,shortcut,shortcut_identity,shortcut_identity,A00_copy,0.0163049692906072,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.116285353176716,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,3,K01_shortcut_for_A07_reverse,22016.0,0.7,2,token_accuracy,0.9677734375,0.8203125,0.8203125,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.043842838115416,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,3,K02_shortcut_for_A04_reverse,22016.0,0.7,2,token_accuracy,0.9612630605697632,0.7734375,0.7734375,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-3.3160382985274692,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,3,S00_surface_rotate,,0.7,2,token_accuracy,0.3863932490348816,0.0,0.0,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0206098816944667,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.8819846242967926,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,3,S01_surface_rotate,,0.7,2,token_accuracy,0.6106771230697632,0.0,0.0,token_accuracy,0.7,0.03369140625,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0315479628573997,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.456246260783218,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,3,S02_surface_rotate,,0.7,2,token_accuracy,0.4130859375,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.015236661713767,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371162,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,3,U00_unrelated_substitute,,0.7,2,token_accuracy,0.0696614608168602,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0225815364361807,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.790622678457683,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
batch_large,3,U01_unrelated_substitute,,0.7,2,token_accuracy,0.6741536855697632,0.0,0.0,token_accuracy,0.7,0.0,U01_unrelated_substitute,unrelated,substitute,substitute,,0.0249583463503928,1.5,0.0,1,unrelated_matched,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.690546989663138,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
batch_large,3,U02_unrelated_substitute,,0.7,2,token_accuracy,0.0592447929084301,0.0,0.0,token_accuracy,0.7,0.0,U02_unrelated_substitute,unrelated,substitute,substitute,,0.0127210958869839,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.36449357014416,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
batch_large,4,A00_copy,22016.0,0.7,2,token_accuracy,0.943359375,0.6796875,0.6796875,token_accuracy,0.7,1.0,A00_copy,atomic,copy,copy,,0.0109061632033235,1.0,0.0530821971476897,1,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.518427218045626,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,A01_reverse,116224.0,0.7,2,token_accuracy,0.8372396230697632,0.205078125,0.205078125,token_accuracy,0.7,0.0283203125,A01_reverse,atomic,reverse,reverse,,0.0120540867248666,2.0,0.0752749154615973,1,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.418351529251082,learnability_only,11.96747539057729,157545.41473718337,-0.30419214401850425,-41321.41473718337
batch_large,4,A02_substitute,,0.7,2,token_accuracy,0.5732421875,0.00390625,0.00390625,token_accuracy,0.7,0.0,A02_substitute,atomic,substitute,substitute,,0.018948519685711,1.5,0.0426733752056038,1,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.9660294673540055,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
batch_large,4,A03_copy,22016.0,0.7,2,token_accuracy,0.9449869990348816,0.693359375,0.693359375,token_accuracy,0.7,1.0,A03_copy,atomic,copy,copy,,0.280037251940008,1.0,0.1162344687252579,1,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-1.2728326420193892,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,A04_reverse,116224.0,0.7,2,token_accuracy,0.8414713740348816,0.1953125,0.1953125,token_accuracy,0.7,0.0283203125,A04_reverse,atomic,reverse,reverse,,0.0134641728018988,2.0,0.1679114697925501,1,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.307722987810365,learnability_only,11.96747539057729,157545.41473718337,-0.30419214401850425,-41321.41473718337
batch_large,4,A05_substitute,,0.7,2,token_accuracy,0.5797526240348816,0.001953125,0.001953125,token_accuracy,0.7,0.0,A05_substitute,atomic,substitute,substitute,,0.0095362756947815,1.5,0.0,1,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.65265225813101,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
batch_large,4,A06_copy,22016.0,0.7,2,token_accuracy,0.9501953125,0.712890625,0.712890625,token_accuracy,0.7,1.0,A06_copy,atomic,copy,copy,,0.1352490775505667,1.0,0.1284501107688861,1,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-2.000637181607332,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,A07_reverse,116224.0,0.7,2,token_accuracy,0.8385416865348816,0.19140625,0.19140625,token_accuracy,0.7,0.0283203125,A07_reverse,atomic,reverse,reverse,,0.0142969842826973,2.0,0.031814849645611,1,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.2477066532784225,learnability_only,11.96747539057729,157545.41473718337,-0.30419214401850425,-41321.41473718337
batch_large,4,C00_reverse_then_substitute_06_04,116224.0,0.7,2,token_accuracy,0.8385416865348816,0.1875,0.1875,token_accuracy,0.7,0.0283203125,C00_reverse_then_substitute_06_04,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A04_reverse",0.0516770010672922,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.962742450075196,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,C01_substitute_then_reverse_03_04,116224.0,0.7,2,token_accuracy,0.8408203125,0.201171875,0.201171875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_03_04,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A04_reverse",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-3.579918448222423,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,C02_copy_then_substitute_00_07,116224.0,0.7,2,token_accuracy,0.841796875,0.201171875,0.201171875,token_accuracy,0.7,0.0283203125,C02_copy_then_substitute_00_07,composite,copy_then_substitute,copy_then_substitute,"A00_copy,A07_reverse",0.0104088219420859,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.565101568744997,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,C03_reverse_then_substitute_06_01,116224.0,0.7,2,token_accuracy,0.8317057490348816,0.173828125,0.173828125,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.065320998729833,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.7284417211952756,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,C04_substitute_then_reverse_07_01,22016.0,0.7,2,token_accuracy,0.9524739980697632,0.71875,0.71875,token_accuracy,0.7,1.0,C04_substitute_then_reverse_07_01,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A01_reverse",0.0099539167317642,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.609789163884742,learnability_only,13.5446322336293,762708.2939199109,-3.545062072416128,-740692.2939199109
batch_large,4,C05_copy_then_substitute_06_07,116224.0,0.7,2,token_accuracy,0.8271484375,0.171875,0.171875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_06_07,composite,copy_then_substitute,copy_then_substitute,"A06_copy,A07_reverse",0.0114521109717608,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-4.469581201628984,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,C06_reverse_then_substitute_02_00,,0.7,2,token_accuracy,0.5690104365348816,0.005859375,0.005859375,token_accuracy,0.7,0.0,C06_reverse_then_substitute_02_00,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A00_copy",0.0426733752056038,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.1541800847088486,learnability_only,13.5446322336293,762708.2939199109,-1.1139411250022437,-512340.2939199109
batch_large,4,C07_substitute_then_reverse_04_03,116224.0,0.7,2,token_accuracy,0.8372396230697632,0.189453125,0.189453125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_04_03,composite,substitute_then_reverse,substitute_then_reverse,"A04_reverse,A03_copy",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,116224.0,False,11.663283246558786,-2.426375545120905,learnability_only,13.5446322336293,762708.2939199109,-1.8813489870705151,-646484.2939199109
batch_large,4,K00_shortcut_for_A00_copy,22016.0,0.7,2,token_accuracy,0.9518229365348816,0.724609375,0.724609375,token_accuracy,0.7,1.0,K00_shortcut_for_A00_copy,shortcut,shortcut_identity,shortcut_identity,A00_copy,0.0163049692906072,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.116285353176716,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,K01_shortcut_for_A07_reverse,22016.0,0.7,2,token_accuracy,0.9427083730697632,0.693359375,0.693359375,token_accuracy,0.7,1.0,K01_shortcut_for_A07_reverse,shortcut,shortcut_identity,shortcut_identity,A07_reverse,0.0175299779461095,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-4.043842838115416,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,K02_shortcut_for_A04_reverse,22016.0,0.7,2,token_accuracy,0.9505208730697632,0.720703125,0.720703125,token_accuracy,0.7,1.0,K02_shortcut_for_A04_reverse,shortcut,shortcut_identity,shortcut_identity,A04_reverse,0.0362963425666403,1.0,0.0,2,shortcut_no_reuse,4.990049996770939,0.0382486979166666,6,250368,22016.0,False,9.999570161213173,-3.3160382985274692,learnability_only,10.390318547525277,32542.031787346863,-0.3907483863121044,-10526.031787346863
batch_large,4,S00_surface_rotate,,0.7,2,token_accuracy,0.4664713740348816,0.0,0.0,token_accuracy,0.7,0.03369140625,S00_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0206098816944667,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.8819846242967926,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,4,S01_surface_rotate,,0.7,2,token_accuracy,0.4303385615348816,0.0,0.0,token_accuracy,0.7,0.03369140625,S01_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.0315479628573997,2.0,0.0,1,surface_overlap_no_dependency,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.456246260783218,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,4,S02_surface_rotate,,0.7,2,token_accuracy,0.3951823115348816,0.0,0.0,token_accuracy,0.7,0.0302734375,S02_surface_rotate,surface_control,surface_rotate,surface_rotate,,0.015236661713767,2.0,0.0,1,surface_overlap_no_dependency,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371162,learnability_only,11.96747539057729,157545.41473718337,0.46321571804976713,92822.58526281663
batch_large,4,U00_unrelated_substitute,,0.7,2,token_accuracy,0.0654296875,0.0,0.0,token_accuracy,0.7,0.0,U00_unrelated_substitute,unrelated,substitute,substitute,,0.0225815364361807,1.5,0.0,1,unrelated_matched,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-3.790622678457683,learnability_only,11.178896969051284,71602.33779073913,1.2517941395757735,178765.66220926086
